	version_1	version_2	version_3
55983	8362.t02241	9638.t02506	11676.t02491
55984	8362.t02242	9638.t02507	11676.t02492
55985	8362.t02243	9638.t02508	11676.t02493
55986	8362.t02244	9638.t02509	11676.t02494
55987	8362.t02245	9638.t02510	11676.t02495
55988	8362.t02246	9638.t02511	11676.t02496
55989	8362.t02247	9638.t02512	11676.t02497
55990	8362.t02248	9638.t02514	11676.t02499
55991	8362.t02249	9638.t02516	11676.t02501
55992	8362.t02250	9638.t02517	11676.t02502
55993	8362.t02251	9638.t02519	11676.t02504
55994	8362.t02252	9638.t02521	11676.t02506
55995	8362.t02253	9638.t02522	11676.t02507
55996	8362.t02254	9638.t02523	11676.t02508
55997	8362.t02255	9638.t02524	11676.t02509
55998	8362.t02256	9638.t02525	11676.t02510
55999	8362.t02257	9638.t02526	11676.t02511
56000	8362.t02258	9638.t02528	11676.t02513
56001	8362.t02259	9638.t02531	11676.t02516
56002	8362.t02260	9638.t02532	11676.t02517
56003	8362.t02261	9638.t02533	11676.t02518
56004	8362.t02262	9638.t02534	11676.t02519
56005	8362.t02263	9638.t02537	11676.t02522
56006	8362.t02264	9638.t02538	11676.t02523
56007	8362.t02265	9638.t02539	11676.t02524
56008	8362.t02266	9638.t02540	11676.t02525
56009	8362.t02267	9638.t02541	11676.t02526
56010	8362.t02268	9638.t02542	11676.t02527
56011	8362.t02269	9638.t02543	11676.t02528
56012	8362.t02270	9638.t02544	11676.t02529
56013	8362.t02271	9638.t02545	11676.t02530
56014	8362.t02272	9638.t02548	11676.t02533
56015	8362.t02273	9638.t02549	11676.t02534
56016	8362.t02274	9638.t02550	11676.t02535
56017	8362.t02275	9638.t02552	11676.t02537
56018	8362.t02276	9638.t02553	11676.t02538
56019	8362.t02277	9638.t02554	11676.t02539
56020	8362.t02278	9638.t02555	11676.t02540
56021	8362.t02279	9638.t02556	11676.t02541
56022	8362.t02280	9638.t02557	11676.t02542
56023	8362.t02281	9638.t02558	11676.t02543
56024	8362.t02282	9638.t02559	11676.t02544
56025	8362.t02283	9638.t02560	11676.t02545
56026	8362.t02284	9638.t02561	11676.t02546
56027	8362.t02285	9638.t02562	11676.t02547
56028	8362.t02286	9638.t02563	11676.t02548
56029	8362.t02287	9638.t02565	11676.t02550
56030	8362.t02288	9638.t02566	11676.t02551
56031	8362.t02289	9638.t02567	11676.t02552
56032	8362.t02290	9638.t02569	11676.t02554
56033	8362.t02291	9638.t02572	11676.t02557
56034	8362.t02292	9638.t02573	11676.t02558
56035	8362.t02293	9638.t02575	11676.t02560
56036	8362.t02294	9638.t02576	11676.t02562
56037	8362.t02295	9638.t02577	11676.t02563
56038	8362.t02296	9638.t02578	11676.t02564
56039	8362.t02297	9638.t02579	11676.t02565
56040	8362.t02298	9638.t02580	11676.t02566
56041	8362.t02299	9638.t02581	11676.t02567
56042	8362.t02300	9638.t02582	11676.t02568
56043	8362.t02301	9638.t02583	11676.t02569
56044	8362.t02302	9638.t02584	11676.t02570
56045	8362.t02303	9638.t02586	11676.t02572
56046	8362.t02304	9638.t02587	11676.t02573
56047	8362.t02305	9638.t02588	11676.t02574
56048	8362.t02306	9638.t02589	11676.t02575
56049	8362.t02307	9638.t02590	11676.t02576
56050	8362.t02308	9638.t02591	11676.t02577
56051	8362.t02309	9638.t02592	11676.t02578
56052	8362.t02310	9638.t02593	11676.t02579
56053	8362.t02311	9638.t02594	11676.t02580
56054	8362.t02312	9638.t02595	11676.t02581
56055	8362.t02313	9638.t02596	11676.t02582
56056	8362.t02314	9638.t02597	11676.t02583
56057	8362.t02315	9638.t02598	11676.t02584
56058	8362.t02316	9638.t02599	11676.t02585
56059	8362.t02317	9638.t02600	11676.t02586
56060	8362.t02318	9638.t02601	
56061	8362.t02319	9638.t02602	11676.t02587
56062	8362.t02320	9638.t02603	11676.t02588
56063	8362.t02321	9638.t02604	11676.t02589
56064	8362.t02322	9638.t02607	11676.t02592
56065	8362.t02323	9638.t02608	11676.t02593
56066	8362.t02324	9638.t02609	11676.t02594
56067	8362.t02325	9638.t02610	11676.t02595
56068	8362.t02326	9638.t02611	11676.t02596
56069	8362.t02327	9638.t02612	11676.t02597
56070	8362.t02328	9638.t02613	11676.t02598
56071	8362.t02329	9638.t02615	11676.t02600
56072	8362.t02330	9638.t02617	11676.t02602
56073	8362.t02331	9638.t02618	11676.t02603
56074	8362.t02332	9638.t02619	11676.t02604
56075	8362.t02333	9638.t02620	11676.t02605
56076	8362.t02334	9638.t02621	11676.t02606
56077	8362.t02335	9638.t02623	11676.t02608
56078	8362.t02336	9638.t02624	11676.t02609
56079	8362.t02337	9638.t02625	11676.t02610
56080	8362.t02338	9638.t02626	11676.t02611
56081	8362.t02339	9638.t02627	11676.t02612
56082	8362.t02340	9638.t02628	11676.t02613
56083	8362.t02341	9638.t02631	11676.t02616
56084	8362.t02342	9638.t02632	11676.t02617
56085	8362.t02343	9638.t02633	11676.t02618
56086	8362.t02344	9638.t02636	11676.t02621
56087	8362.t02345	9638.t02637	11676.t02622
56088	8362.t02346	9638.t02639	11676.t02624
56089	8362.t02347	9638.t02641	11676.t02626
56090	8362.t02348	9638.t02643	11676.t02628
56091	8362.t02349	9638.t02644	11676.t02629
56092	8362.t02350	9638.t02645	11676.t02630
56093	8362.t02351	9638.t02646	11676.t02631
56094	8362.t02352	9638.t02647	11676.t02632
56095	8362.t02354	9638.t02648	11676.t02633
56096	8362.t02355	9638.t02649	11676.t02634
56097	8362.t02356	9638.t02650	11676.t02635
56098	8362.t02357	9638.t02651	11676.t02636
56099	8362.t02358	9638.t02652	11676.t02637
56100	8362.t02359	9638.t02653	11676.t02638
56101	8362.t02360	9638.t02654	11676.t02639
56102	8362.t02361	9638.t02655	11676.t02640
56103	8362.t02362	9638.t02656	11676.t02641
56104	8362.t02363	9638.t02657	11676.t02642
56105	8362.t02364	9638.t02658	11676.t02643
56106	8362.t02365	9638.t02659	11676.t02644
56107	8362.t02366	9638.t02660	11676.t02645
56108	8362.t02367	9638.t02661	11676.t02646
56109	8362.t02368	9638.t02662	11676.t02647
56110	8362.t02369	9638.t02663	11676.t02648
56111	8362.t02370	9638.t02664	11676.t02649
56112	8362.t02371	9638.t02665	11676.t02650
56113	8362.t02372	9638.t02666	11676.t02651
56114	8362.t02373	9638.t02667	11676.t02652
56115	8362.t02374	9638.t02668	11676.t02653
56116	8362.t02375	9638.t02669	11676.t02654
56117	8362.t02376	9638.t02670	11676.t02655
56118	8362.t02377	9638.t02671	11676.t02656
56119	8362.t02378	9638.t02672	11676.t02657
56120	8362.t02379	9638.t02673	11676.t02658
56121	8362.t02380	9638.t02674	11676.t02659
56122	8362.t02381	9638.t02675	11676.t02660
56123	8362.t02382	9638.t02676	11676.t02661
56124	8362.t02383	9638.t02677	11676.t02662
56125	8362.t02384	9638.t02678	11676.t02663
56126	8362.t02385	9638.t02679	11676.t02664
56127	8362.t02386	9638.t02680	11676.t02665
56128	8362.t02387	9638.t02682	11676.t02667
56129	8362.t02388	9638.t02683	11676.t02668
56130	8362.t02389	9638.t02684	11676.t02669
56131	8362.t02390	9638.t02685	11676.t02670
56132	8362.t02391	9638.t02687	11676.t02672
56133	8362.t02392	9638.t02688	11676.t02673
56134	8362.t02393	9638.t02689	11676.t02674
56135	8362.t02394	9638.t02690	11676.t02675
56136	8362.t02395	9638.t02691	11676.t02676
56137	8362.t02396	9638.t02692	11676.t02677
56138	8362.t02397	9638.t02693	11676.t02678
56139	8362.t02398	9638.t02694	11676.t02679
56140	8362.t02399	9638.t02695	11676.t02680
56141	8362.t02400	9638.t02696	11676.t02681
56142	8362.t02401	9638.t02697	11676.t02682
56143	8362.t02402	9638.t02698	11676.t02683
56144	8362.t02403	9638.t02699	11676.t02684
56145	8362.t02404	9638.t02700	11676.t02685
56146	8362.t02405	9638.t02701	11676.t02686
56147	8362.t02406	9638.t02702	11676.t02687
56148	8362.t02407	9638.t02703	11676.t02688
56149	8362.t02408	9638.t02704	11676.t02689
56150	8362.t02409	9638.t02705	11676.t02690
56151	8362.t02410	9638.t02706	11676.t02691
56152	8362.t02411	9638.t02707	11676.t02692
56153	8362.t02412	9638.t02708	11676.t02693
56154	8362.t02413	9638.t02709	11676.t02694
56155	8362.t02414	9638.t02710	11676.t02695
56156	8362.t02415	9638.t02711	11676.t02696
56157	8362.t02416	9638.t02712	11676.t02697
56158	8362.t02417	9638.t02713	11676.t02698
56159	8362.t02418	9638.t02714	11676.t02699
56160	8362.t02419	9638.t02715	11676.t02700
56161	8362.t02420	9638.t02716	11676.t02701
56162	8362.t02421	9638.t02717	11676.t02702
56163	8362.t02422	9638.t02718	11676.t02703
56164	8362.t02423	9638.t02719	11676.t02704
56165	8362.t02424	9638.t02720	11676.t02706
56166	8362.t02425	9638.t02721	11676.t02707
56167	8362.t02426	9638.t02722	11676.t02708
56168	8362.t02427	9638.t02723	11676.t02709
56169	8362.t02428	9638.t02724	11676.t02710
56170	8362.t02429	9638.t02725	11676.t02711
56171	8362.t02430	9638.t02726	11676.t02712
56172	8362.t02431	9638.t02727	11676.t02713
56173	8362.t02432	9638.t02728	11676.t02714
56174	8362.t02433	9638.t02729	11676.t02715
56175	8362.t02434	9638.t02730	11676.t02716
56176	8362.t02435	9638.t02731	11676.t02717
56177	8362.t02436	9638.t02732	11676.t02718
56178	8362.t02437	9638.t02733	11676.t02719
56179	8362.t02438	9638.t02734	11676.t02720
56180	8362.t02439	9638.t02735	11676.t02721
56181	8362.t02440	9638.t02736	11676.t02722
56182	8362.t02441	9638.t02737	11676.t02723
56183	8362.t02442	9638.t02738	11676.t02724
56184	8362.t02443	9638.t02739	11676.t02725
56185	8362.t02444	9638.t02740	11676.t02726
56186	8362.t02445	9638.t02741	11676.t02727
56187	8362.t02447	9638.t02742	11676.t02729
56188	8362.t02448	9638.t02743	11676.t02730
56189	8362.t02449	9638.t02744	11676.t02731
56190	8362.t02450	9638.t02745	11676.t02732
56191	8362.t02451	9638.t02746	11676.t02733
56192	8362.t02452	9638.t02747	11676.t02734
56193	8362.t02453	9638.t02748	11676.t02735
56194	8362.t02454	9638.t02749	11676.t02736
56195	8362.t02455	9638.t02750	11676.t02737
56196	8362.t02456	9638.t02751	11676.t02738
56197	8362.t02457	9638.t02752	11676.t02739
56198	8362.t02458	9638.t02753	11676.t02740
56199	8362.t02459	9638.t02754	11676.t02741
56200	8362.t02460	9638.t02755	11676.t02742
56201	8362.t02461	9638.t02756	11676.t02743
56202	8362.t02462	9638.t02757	11676.t02744
56203	8362.t02463	9638.t02758	11676.t02745
56204	8362.t02464	9638.t02759	11676.t02746
56205	8362.t02465	9638.t02760	11676.t02747
56206	8362.t02466	9638.t02761	11676.t02748
56207	8362.t02467	9638.t02762	11676.t02749
56208	8362.t02468	9638.t02763	11676.t02750
56209	8362.t02469	9638.t02764	11676.t02751
56210	8362.t02470	9638.t02765	11676.t02752
56211	8362.t02471	9638.t02766	11676.t02753
56212	8362.t02472	9638.t02767	11676.t02754
56213	8362.t02473	9638.t02768	11676.t02755
56214	8362.t02474	9638.t02769	11676.t02756
56215	8362.t02475	9638.t02770	11676.t02757
56216	8362.t02476	9638.t02771	11676.t02758
56217	8362.t02477	9638.t02772	11676.t02759
56218	8362.t02478	9638.t02773	11676.t02760
56219	8362.t02480	9638.t02774	11676.t02761
56220	8362.t02481	9638.t02775	11676.t02762
56221	8362.t02482	9638.t02776	11676.t02763
56222	8362.t02483	9638.t02777	11676.t02764
56223	8362.t02484	9638.t02778	11676.t02765
56224	8362.t02485	9638.t02779	11676.t02766
56225	8362.t02486	9638.t02780	11676.t02767
56226	8362.t02487	9638.t02781	11676.t02768
56227	8362.t02488	9638.t02782	11676.t02769
56228	8362.t02489	9638.t02783	11676.t02770
56229	8362.t02490	9638.t02784	11676.t02771
56230	8362.t02491	9638.t02785	11676.t02772
56231	8362.t02492	9638.t02786	11676.t02773
56232	8362.t02493	9638.t02787	11676.t02774
56233	8362.t02494	9638.t02788	11676.t02775
56234	8362.t02495	9638.t02789	11676.t02776
56235	8362.t02496	9638.t02790	11676.t02777
56236	8362.t02497	9638.t02792	11676.t02779
56237	8362.t02498	9638.t02791	11676.t02778
56238	8362.t02499	9638.t02793	11676.t02780
56239	8362.t02500	9638.t02794	11676.t02781
56240	8362.t02501	9638.t02795	11676.t02782
56241	8362.t02502	9638.t02796	11676.t02783
56242	8362.t02503	9638.t02797	11676.t02784
56243	8362.t02504	9638.t02798	11676.t02785
56244	8362.t02505	9638.t02799	11676.t02786
56245	8362.t02506	9638.t02800	11676.t02787
56246	8362.t02507	9638.t02801	11676.t02788
56247	8362.t02508	9638.t02802	11676.t02789
56248	8362.t02509	9638.t02803	11676.t02790
56249	8362.t02510	9638.t02804	11676.t02791
56250	8362.t02511	9638.t02805	11676.t02792
56251	8362.t02512	9638.t02806	11676.t02793
56252	8362.t02513	9638.t02807	11676.t02794
56253	8362.t02514	9638.t02808	11676.t02795
56254	8362.t02515	9638.t02809	11676.t02796
56255	8362.t02516	9638.t02810	11676.t02797
56256	8362.t02517	9638.t02811	11676.t02798
56257	8362.t02518	9638.t02812	11676.t02799
56258	8362.t02519	9638.t02813	11676.t02800
56259	8362.t02520	9638.t02814	11676.t02801
56260	8362.t02521	9638.t02815	11676.t02802
56261	8362.t02522	9638.t02816	11676.t02803
56262	8362.t02523	9638.t02817	11676.t02804
56263	8362.t02524	9638.t02818	11676.t02805
56264	8362.t02525	9638.t02819	11676.t02806
56265	8362.t02526	9638.t02820	11676.t02807
56266	8362.t02527	9638.t02821	11676.t02808
56267	8362.t02528	9638.t02822	11676.t02809
56268	8362.t02529	9638.t02823	11676.t02810
56269	8362.t02530	9638.t02824	11676.t02811
56270	8362.t02531	9638.t02825	11676.t02812
56271	8362.t02532	9638.t02826	11676.t02813
56272	8362.t02533	9638.t02828	11676.t02815
56273	8362.t02534	9638.t02829	11676.t02816
56274	8362.t02536	9638.t02831	11676.t02817
56275	8362.t02537	9638.t02832	11676.t02818
56276	8362.t02538	9638.t02833	11676.t02819
56277	8362.t02539	9638.t02834	11676.t02820
56278	8362.t02540	9638.t02835	11676.t02821
56279	8362.t02541	9638.t02836	11676.t02822
56280	8362.t02542	9638.t02837	11676.t02823
56281	8362.t02543	9638.t02838	11676.t02824
56282	8362.t02544	9638.t02839	11676.t02825
56283	8362.t02545	9638.t02840	11676.t02826
56284	8362.t02546	9638.t02841	11676.t02827
56285	8362.t02547	9638.t02842	11676.t02828
56286	8362.t02548	9638.t02843	11676.t02829
56287	8362.t02549	9638.t02844	11676.t02830
56288	8362.t02550	9638.t02845	11676.t02831
56289	8362.t02551	9638.t02846	11676.t02832
56290	8362.t02552	9638.t02847	11676.t02833
56291	8362.t02553	9638.t02848	11676.t02834
56292	8362.t02554	9638.t02849	11676.t02835
56293	8362.t02555	9638.t02850	11676.t02836
56294	8362.t02557	9638.t02852	11676.t02837
56295	8362.t02558	9638.t02854	11676.t02839
56296	8362.t02559	9638.t02855	11676.t02840
56297	8362.t02560	9638.t02856	11676.t02841
56298	8362.t02561	9638.t02857	11676.t02842
56299	8362.t02562	9638.t02858	11676.t02843
56300	8362.t02563	9638.t02859	11676.t02844
56301	8362.t02564	9638.t02860	11676.t02845
56302	8362.t02565	9638.t02861	11676.t02846
56303	8362.t02566	9638.t02862	11676.t02847
56304	8362.t02567	9638.t02863	11676.t02848
56305	8362.t02568	9638.t02864	11676.t02850
56306	8362.t02569	9638.t02865	11676.t02851
56307	8362.t02570	9638.t02866	
56308	8362.t02571	9638.t02867	11676.t02852
56309	8362.t02574	9638.t02869	11676.t02853
56310	8362.t02575	9638.t02870	11676.t02854
56311	8362.t02576	9638.t02871	11676.t02855
56312	8362.t02577	9638.t02872	11676.t02856
56313	8362.t02578	9638.t02873	11676.t02857
56314	8362.t02579	9638.t02874	11676.t02858
56315	8362.t02580	9638.t02875	11676.t02859
56316	8362.t02581	9638.t02876	11676.t02860
56317	8362.t02582	9638.t02877	11676.t02861
56318	8362.t02583	9638.t02878	11676.t02862
56319	8362.t02584	9638.t02879	11676.t02863
56320	8362.t02585	9638.t02880	11676.t02864
56321	8362.t02586	9638.t02881	11676.t02865
56322	8362.t02587	9638.t02882	11676.t02866
56323	8362.t02588	9638.t02883	11676.t02868
56324	8362.t02589	9638.t02884	11676.t02869
56325	8362.t02590	9638.t02885	11676.t02870
56326	8362.t02591	9638.t02886	11676.t02871
56327	8362.t02592	9638.t02887	11676.t02872
56328	8362.t02593	9638.t02888	11676.t02873
56329	8362.t02594	9638.t02889	11676.t02874
56330	8362.t02595	9638.t02890	
56331	8362.t02596	9638.t02891	11676.t02875
56332	8362.t02597	9638.t02892	11676.t02876
56333	8362.t02599	9638.t02894	11676.t02878
56334	8362.t02600	9638.t02895	11676.t02879
56335	8362.t02601	9638.t02896	11676.t02880
56336	8362.t02602	9638.t02897	11676.t02881
56337	8362.t02603	9638.t02898	11676.t02882
56338	8362.t02604	9638.t02899	11676.t02883
56339	8362.t02605	9638.t02900	11676.t02884
56340	8362.t02606	9638.t02901	11676.t02885
56341	8362.t02607	9638.t02902	11676.t02886
56342	8362.t02608	9638.t02903	11676.t02887
56343	8362.t02609	9638.t02904	11676.t02888
56344	8362.t02610	9638.t02905	11676.t02889
56345	8362.t02611	9638.t02906	11676.t02890
56346	8362.t02612	9638.t02907	11676.t02891
56347	8362.t02613	9638.t02908	11676.t02892
56348	8362.t02614	9638.t02909	11676.t02893
56349	8362.t02615	9638.t02910	11676.t02894
56350	8362.t02616	9638.t02911	11676.t02895
56351	8362.t02617	9638.t02912	11676.t02896
56352	8362.t02618	9638.t02913	11676.t02897
56353	8362.t02619	9638.t02914	11676.t02898
56354	8362.t02620	9638.t02915	11676.t02899
56355	8362.t02621	9638.t02916	11676.t02900
56356	8362.t02622	9638.t02917	11676.t02901
56357	8362.t02623	9638.t02918	11676.t02902
56358	8362.t02624	9638.t02919	11676.t02903
56359	8362.t02625	9638.t02920	11676.t02904
56360	8362.t02626	9638.t02921	11676.t02905
56361	8362.t02627	9638.t02922	11676.t02906
56362	8362.t02628	9638.t02923	11676.t02907
56363	8362.t02629	9638.t02924	11676.t02908
56364	8362.t02630	9638.t02925	11676.t02909
56365	8362.t02631	9638.t02926	11676.t02910
56366	8362.t02632	9638.t02927	11676.t02911
56367	8362.t02633	9638.t02928	11676.t02912
56368	8362.t02634	9638.t02929	11676.t02913
56369	8362.t02635	9638.t02930	11676.t02914
56370	8362.t02636	9638.t02931	11676.t02916
56371	8362.t02637	9638.t02932	
56372	8362.t02638	9638.t02933	11676.t02917
56373	8362.t02639	9638.t02934	11676.t02918
56374	8362.t02640	9638.t02935	11676.t02919
56375	8362.t02641	9638.t02936	11676.t02920
56376	8362.t02642	9638.t02937	11676.t02921
56377	8362.t02643	9638.t02938	11676.t02922
56378	8362.t02644	9638.t02939	11676.t02923
56379	8362.t02645	9638.t02940	11676.t02924
56380	8362.t02646	9638.t02941	11676.t02925
56381	8362.t02647	9638.t02942	11676.t02926
56382	8362.t02648	9638.t02943	11676.t02927
56383	8362.t02649	9638.t02944	11676.t02928
56384	8362.t02650	9638.t02945	11676.t02929
56385	8362.t02651	9638.t02946	11676.t02930
56386	8362.t02652	9638.t02947	11676.t02931
56387	8362.t02653	9638.t02948	11676.t02932
56388	8362.t02654	9638.t02949	11676.t02933
56389	8362.t02655	9638.t02950	11676.t02934
56390	8362.t02656	9638.t02951	11676.t02935
56391	8362.t02657	9638.t02952	11676.t02936
56392	8362.t02658	9638.t02953	11676.t02937
56393	8362.t02659	9638.t02954	11676.t02938
56394	8362.t02660	9638.t02955	11676.t02939
56395	8362.t02661	9638.t02956	11676.t02940
56396	8362.t02662	9638.t02957	11676.t02941
56397	8362.t02663	9638.t02958	11676.t02942
56398	8362.t02664	9638.t02959	11676.t02943
56399	8362.t02665		
56400	8362.t02666	9638.t02961	11676.t02945
56401	8362.t02667	9638.t02962	11676.t02946
56402	8362.t02668	9638.t02963	11676.t02947
56403	8362.t02669	9638.t02964	11676.t02948
56404	8362.t02670	9638.t02965	11676.t02949
56405	8362.t02671	9638.t02966	11676.t02950
56406	8362.t02672	9638.t02967	11676.t02951
56407	8362.t02673	9638.t02968	11676.t02952
56408	8362.t02674	9638.t02969	11676.t02953
56409	8362.t02675	9638.t02970	11676.t02954
56410	8362.t02676	9638.t02971	11676.t02955
56411	8362.t02677	9638.t02972	11676.t02956
56412	8362.t02678	9638.t02973	11676.t02957
56413	8362.t02679	9638.t02974	11676.t02958
56414	8362.t02680	9638.t02975	11676.t02959
56415	8362.t02681	9638.t02976	11676.t02960
56416	8362.t02682	9638.t02977	11676.t02961
56417	8362.t02683	9638.t02978	11676.t02962
56418	8362.t02684	9638.t02979	11676.t02963
56419	8362.t02685	9638.t02980	11676.t02964
56420	8362.t02686	9638.t02981	11676.t02965
56421	8362.t02687	9638.t02982	11676.t02966
56422	8362.t02688	9638.t02983	11676.t02967
56423	8362.t02689	9638.t02984	11676.t02968
56424	8362.t02690	9638.t02985	11676.t02969
56425	8362.t02691	9638.t02986	11676.t02970
56426	8362.t02692	9638.t02987	11676.t02971
56427	8362.t02693	9638.t02988	11676.t02972
56428	8362.t02694	9638.t02989	11676.t02973
56429	8362.t02695	9638.t02990	11676.t02974
56430	8362.t02696	9638.t02991	11676.t02975
56431	8362.t02697	9638.t02992	11676.t02976
56432	8362.t02698	9638.t02993	11676.t02977
56433	8362.t02699	9638.t02994	11676.t02978
56434	8362.t02700	9638.t02995	11676.t02979
56435	8362.t02701	9638.t02996	11676.t02980
56436	8362.t02702	9638.t02997	11676.t02981
56437	8362.t02703	9638.t02998	11676.t02982
56438	8362.t02704	9638.t02999	11676.t02983
56439	8362.t02705	9638.t03000	11676.t02984
56440	8362.t02706	9638.t03001	11676.t02985
56441	8362.t02707	9638.t03002	11676.t02986
56442	8362.t02708	9638.t03003	11676.t02987
56443	8362.t02709	9638.t03004	11676.t02988
56444	8362.t02710		
56445	8362.t02711		
56446	8362.t02712		
56447	8362.t02713		
56448	8362.t02714	9638.t03009	11676.t02993
56449	8362.t02715		
56450	8362.t02716	9638.t03010	11676.t02995
56451	8362.t02717	9638.t03011	11676.t02996
