794	183	-1	MODEL
795	183	-1	EXON
796	183	-1	RIGHT_UTR
797	183	-1	CDS
798	183	-1	LEFT_UTR
799	184	-1	MODEL
800	184	-1	EXON
801	184	-1	RIGHT_UTR
802	184	-1	CDS
803	184	-1	LEFT_UTR
804	185	-1	MODEL
805	185	-1	EXON
806	185	-1	RIGHT_UTR
807	185	-1	CDS
808	185	-1	LEFT_UTR
809	186	-1	MODEL
810	186	-1	EXON
811	186	-1	RIGHT_UTR
812	186	-1	CDS
813	186	-1	LEFT_UTR
814	187	-1	MODEL
815	187	-1	EXON
816	187	-1	RIGHT_UTR
817	187	-1	CDS
818	187	-1	LEFT_UTR
819	188	-1	MODEL
820	188	-1	EXON
821	188	-1	RIGHT_UTR
822	188	-1	CDS
823	188	-1	LEFT_UTR
824	189	-1	MODEL
825	189	-1	RIGHT_UTR
826	189	-1	CDS
827	189	-1	EXON
828	189	-1	LEFT_UTR
829	190	-1	MODEL
830	190	-1	EXON
831	190	-1	RIGHT_UTR
832	190	-1	CDS
833	190	-1	LEFT_UTR
834	191	-1	MODEL
835	191	-1	EXON
836	191	-1	RIGHT_UTR
837	191	-1	CDS
838	191	-1	LEFT_UTR
839	192	-1	MODEL
840	192	-1	EXON
841	192	-1	RIGHT_UTR
842	192	-1	CDS
843	192	-1	LEFT_UTR
844	193	-1	MODEL
845	193	-1	EXON
846	193	-1	RIGHT_UTR
847	193	-1	CDS
848	193	-1	LEFT_UTR
849	194	-1	MODEL
850	194	-1	CDS
851	194	-1	EXON
852	195	-1	MODEL
853	195	-1	RIGHT_UTR
854	195	-1	CDS
855	195	-1	EXON
856	195	-1	LEFT_UTR
857	0	-1	transposable_element_gene
858	196	-1	MODEL
859	196	-1	EXON
860	197	-1	MODEL
861	197	-1	RIGHT_UTR
862	197	-1	CDS
863	197	-1	EXON
864	198	-1	MODEL
865	198	-1	CDS
866	198	-1	EXON
867	199	-1	MODEL
868	199	-1	RIGHT_UTR
869	199	-1	EXON
870	199	-1	CDS
